### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-29_23-07-48
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=2.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
11,2021/06/29-23:19:24,-2827,26.718828046763694,30.566773841127883,90.14047517676406,105.0,100.2119845693609,100.0
12,2021/06/29-23:20:11,-2827,27.053742661364367,31.04746535139509,95.54918183872569,105.0,99.71014209540606,100.0
12,2021/06/29-23:20:17,-2827,27.125777840780806,31.218100719059464,96.06961818595583,105.0,100.14947612074984,100.0
12,2021/06/29-23:20:24,-2827,27.147124350059478,31.218100719059464,96.50308042830441,105.0,100.20366714858746,100.0
13,2021/06/29-23:21:11,-2827,27.48373714899732,31.628396719669013,98.62440226488835,105.0,99.72547295855114,100.0
13,2021/06/29-23:21:18,-2827,27.541384917578547,32.10386404813556,99.00238279264231,105.0,100.05561525316024,100.0
13,2021/06/29-23:21:24,-2828,27.581061598243917,32.04484886742239,99.36674488171387,105.0,100.3122587452813,100.0
14,2021/06/29-23:22:11,-2827,27.964348670652768,32.548569975187434,102.06107422050958,105.0,99.78325904181494,100.0
14,2021/06/29-23:22:18,-2828,28.03748804718418,32.722291832112774,102.33981591203217,105.0,99.89322288712941,100.0
14,2021/06/29-23:22:25,-2828,28.06955690807381,32.722291832112774,102.59369987994287,105.0,100.31953132946707,100.0
15,2021/06/29-23:23:11,-2830,28.407829910781267,33.35074845157442,104.11858767233329,105.0,99.84403839012269,100.0
15,2021/06/29-23:23:18,-2829,28.487615479071234,33.564822417180494,104.24363421866843,105.0,99.80223616589485,100.0
15,2021/06/29-23:23:25,-2830,28.551382715369137,33.7773840089672,104.31347865812381,105.0,100.2981655298993,100.0
16,2021/06/29-23:24:11,-2832,28.920264609116913,34.19807131014926,104.92966612098337,105.0,100.0574078187635,100.0
16,2021/06/29-23:24:18,-2834,28.96967597970231,34.51524218222801,104.93243703317599,105.0,99.66558014049892,100.0
16,2021/06/29-23:24:25,-2834,29.06059225802996,34.62384993391419,104.94314150802632,105.0,100.22492601652729,100.0
17,2021/06/29-23:25:11,-2836,29.40149416891206,35.10786704190804,104.94089427777247,105.0,100.20904565165928,100.0
17,2021/06/29-23:25:18,-2837,29.461438290552465,35.36292271707032,104.98564608912741,105.0,99.7281221664834,100.0
