### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-24_02-45-50
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=0.19
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=NTC 100K beta 3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
21,2021/06/24-03:07:24,-3497,27.620996525012988,33.643309171587646,105.39222251973221,105.0,99.6895612142688,100.0
21,2021/06/24-03:07:31,-3498,27.67903771787101,33.821943508796664,105.44619939401755,105.0,100.36021539609293,100.0
22,2021/06/24-03:08:17,-3501,28.025168902102806,34.20906351376982,105.36783794754312,105.0,99.97303485822505,100.0
22,2021/06/24-03:08:24,-3501,28.05152345156564,34.29685817616968,105.31402783965318,105.0,99.71683410815953,100.0
22,2021/06/24-03:08:31,-3502,28.11873696395144,34.54786513464421,105.16645611298192,105.0,100.31172517634059,100.0
23,2021/06/24-03:09:18,-3504,28.453054864262047,35.01167317982589,104.88613920798004,105.0,100.11889267029339,100.0
23,2021/06/24-03:09:25,-3504,28.511300223519495,34.99025577401949,104.93868620384512,105.0,99.6826478503962,100.0
23,2021/06/24-03:09:31,-3504,28.552912105796004,35.10786704190804,105.03191386551785,105.0,100.25269884494831,100.0
24,2021/06/24-03:10:18,-3506,28.882791285264517,35.405227478680615,104.91808151861744,105.0,100.14375070804306,100.0
24,2021/06/24-03:10:25,-3506,28.924913491854745,35.52126753199957,105.02147456452607,105.0,99.68678505189203,100.0
24,2021/06/24-03:10:32,-3507,28.95631221632614,35.33115602329593,105.13209363483266,105.0,100.2267053280258,100.0
25,2021/06/24-03:11:18,-3511,29.290686529627774,36.02259654560294,104.75034539878452,105.0,100.15666865465941,100.0
25,2021/06/24-03:11:25,-3511,29.31530089396621,36.06401102810787,104.70628552809431,105.0,99.70641479187579,100.0
25,2021/06/24-03:11:32,-3512,29.349772574125513,36.16730704539509,104.74345845673791,105.0,100.21592897140646,100.0
