### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-23_13-12-34
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=0.19
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
36,2021/06/23-13:48:56,-11900,34.07327922401191,40.92064421512782,105.04626520085614,105.0,100.06918810320977,100.0
36,2021/06/23-13:49:02,-11900,34.0942634029675,41.124758768901984,105.09664889702731,105.0,100.24039305799381,100.0
36,2021/06/23-13:49:09,-11901,34.11644431068507,41.03616573760456,105.07915520464034,105.0,99.71986663677995,100.0
37,2021/06/23-13:49:56,-11902,34.29293980817762,41.13360524337719,104.90117136229685,105.0,99.88902087818565,100.0
37,2021/06/23-13:50:03,-11901,34.338106670609484,41.28364065628443,104.87180694103368,105.0,100.29413960935497,100.0
37,2021/06/23-13:50:09,-11902,34.30720828970395,41.32764187840161,104.87295314269977,105.0,99.77990541860412,100.0
38,2021/06/23-13:50:56,-11904,34.45295730162484,41.46806159387279,104.79885555959231,105.0,99.86705123391549,100.0
38,2021/06/23-13:51:03,-11904,34.5002801528305,41.52931225876671,104.72884285987374,105.0,100.29985493909479,100.0
38,2021/06/23-13:51:10,-11904,34.512813634810946,41.50307555068241,104.66897776036807,105.0,99.82039226447579,100.0
39,2021/06/23-13:51:56,-11904,34.66074118618088,41.755850122843924,104.41849120287203,105.0,99.77693833725408,100.0
39,2021/06/23-13:52:03,-11904,34.671575853230465,41.72978820407707,104.49818327400087,105.0,100.28582289014966,100.0
39,2021/06/23-13:52:10,-11904,34.697573480851695,41.74716503820656,104.57975344143735,105.0,99.92431394087407,100.0
40,2021/06/23-13:52:56,-11905,34.866896657886755,41.799242279714065,105.0522990774249,105.0,99.77274620735729,100.0
40,2021/06/23-13:53:03,-11906,34.9106449235691,41.85123987266644,105.08883579753083,105.0,100.2496820996904,100.0
40,2021/06/23-13:53:10,-11905,34.93705759653815,41.96362956275232,105.08444588766082,105.0,99.96767325035168,100.0
41,2021/06/23-13:53:57,-11907,35.03247785507829,42.161570079985154,105.17826397684917,105.0,99.71567412829916,100.0
41,2021/06/23-13:54:03,-11906,35.049901256197,42.20444932543626,105.18877916624695,105.0,100.16632968690907,100.0
41,2021/06/23-13:54:10,-11907,35.058609787091896,41.97225958662767,105.17620236599973,105.0,100.17004896770872,100.0
42,2021/06/23-13:54:57,-11909,35.17299026976758,42.2900470240063,105.23197143710429,105.0,99.69156690515254,100.0
42,2021/06/23-13:55:04,-11908,35.22611305707809,42.39248289479485,105.2280135128025,105.0,100.03592462639486,100.0
42,2021/06/23-13:55:10,-11908,35.23139289883603,42.315684688149986,105.17659661138893,105.0,100.29338017312023,100.0
43,2021/06/23-13:55:57,-11909,35.35598096264579,42.55405072783435,105.03779467636174,105.0,99.71475078702642,100.0
43,2021/06/23-13:56:04,-11909,35.35261465094089,42.53707928894545,105.10872785535538,105.0,100.02906920986246,100.0
43,2021/06/23-13:56:10,-11909,35.391226289536256,42.57101380367453,105.22402045191066,105.0,100.19801822469073,100.0
44,2021/06/23-13:56:57,-11911,35.50284428763325,42.61338497442449,105.62046368676702,105.0,99.6755717143585,100.0
44,2021/06/23-13:57:04,-11911,35.51980022400427,42.723306890829065,105.55196264091778,105.0,100.15644291499902,100.0
44,2021/06/23-13:57:11,-11912,35.53988715784968,42.773922233041446,105.51297002299395,105.0,100.22023723354279,100.0
45,2021/06/23-13:57:57,-11914,35.63990418676011,42.87493107105104,105.10223840264291,105.0,99.74226633061954,100.0
45,2021/06/23-13:58:04,-11914,35.654526962241974,42.84129422822963,105.0416130061291,105.0,99.9500826857636,100.0
45,2021/06/23-13:58:11,-11914,35.6820756880929,42.83287990473508,105.00337838965996,105.0,100.3438038977739,100.0
46,2021/06/23-13:58:58,-11916,35.79883446161551,42.97564596390589,104.86991671623285,105.0,99.88575744980243,100.0
46,2021/06/23-13:59:04,-11916,35.79645318735112,43.05935208668541,104.88680747845986,105.0,99.83402263288771,100.0
46,2021/06/23-13:59:11,-11915,35.831016322263366,43.05099055548851,104.82134070780333,105.0,100.35882733632826,100.0
47,2021/06/23-13:59:58,-11917,35.91134954774826,43.151196319791325,104.78156985150659,105.0,99.7901622585181,100.0
47,2021/06/23-14:00:04,-11916,35.96412210160546,43.076069110098786,104.7800865465644,105.0,99.9026924543509,100.0
47,2021/06/23-14:00:11,-11916,35.963607080114016,43.151196319791325,104.77323869471776,105.0,100.27738479452948,100.0
48,2021/06/23-14:00:58,-11917,36.039430624049096,43.284356440658996,104.87515845665084,105.0,99.86466789284997,100.0
48,2021/06/23-14:01:05,-11917,36.04842891000019,43.22616155379495,104.94143213811807,105.0,99.84960661539661,100.0
48,2021/06/23-14:01:11,-11918,36.05800054595053,43.44182613641584,104.97465699481758,105.0,100.38412638353286,100.0
49,2021/06/23-14:01:58,-11918,36.15852521159943,43.38389361685904,105.10833333487878,105.0,99.98746133849154,100.0
49,2021/06/23-14:02:05,-11919,36.17495945786938,43.433555942680016,105.07308550654619,105.0,99.73916622261937,100.0
49,2021/06/23-14:02:11,-11920,36.16145609421036,43.53266937235338,105.03900343702082,105.0,100.26954042915868,100.0
50,2021/06/23-14:02:58,-11919,36.26154642196179,43.53266937235338,105.23673359755868,105.0,100.07266177698006,100.0
50,2021/06/23-14:03:05,-11920,36.29239811657456,43.53266937235338,105.32765520117859,105.0,99.65394869088918,100.0
50,2021/06/23-14:03:12,-11920,36.287090976124766,43.582120992985665,105.32419222392325,105.0,100.21683908853464,100.0
51,2021/06/23-14:03:58,-11920,36.38882367660837,43.77104187925255,104.95244764290949,105.0,100.24456941132473,100.0
51,2021/06/23-14:04:05,-11920,36.40289785091126,43.639726449187435,105.0931597319394,105.0,99.72437247940674,100.0
51,2021/06/23-14:04:12,-11921,36.39484987024156,43.697237412399886,105.13041146301502,105.0,99.99389890129018,100.0
52,2021/06/23-14:04:59,-11921,36.463612004398556,43.647948076955686,105.32289393601484,105.0,100.30801152225855,100.0
52,2021/06/23-14:05:05,-11922,36.48443710239927,43.82015886616807,105.37243532046952,105.0,99.79940170021352,100.0
52,2021/06/23-14:05:12,-11921,36.479188703371385,43.738259041785625,105.36605350057229,105.0,99.87452495746216,100.0
53,2021/06/23-14:05:59,-11924,36.569471469412576,43.62327740720235,105.271588180983,105.0,100.35669090769508,100.0
53,2021/06/23-14:06:05,-11924,36.57349234934702,43.828338364080764,105.1417107438921,105.0,99.83435470891445,100.0
53,2021/06/23-14:06:12,-11923,36.58889492858227,43.910028941554,105.07103847898526,105.0,99.7796198953385,100.0
54,2021/06/23-14:06:59,-11926,36.670783141193894,44.01594427718686,105.006577709073,105.0,100.27985775251955,100.0
54,2021/06/23-14:07:06,-11925,36.687862433235914,43.861037350645745,104.97910601780112,105.0,99.93893134532237,100.0
54,2021/06/23-14:07:12,-11925,36.69434416036298,43.99153049880641,104.95453605088143,105.0,99.80726085055542,100.0
55,2021/06/23-14:07:59,-11926,36.785590350525865,44.02407845092597,104.8215883358052,105.0,100.24070832480804,100.0
55,2021/06/23-14:08:06,-11926,36.77093378679425,43.999670302256334,104.84411077741672,105.0,100.00452011600635,100.0
55,2021/06/23-14:08:12,-11927,36.77468978748078,43.96709981094534,104.82181091227002,105.0,99.70432263589655,100.0
56,2021/06/23-14:08:59,-11925,36.8735270667322,44.08908446007251,105.06352966652842,105.0,100.15561601584594,100.0
56,2021/06/23-14:09:06,-11925,36.85909736952558,44.17827291204355,105.200926884545,105.0,100.25801322983472,100.0
56,2021/06/23-14:09:13,-11926,36.85986634750083,44.20255805848109,105.33251872542877,105.0,99.65235984547155,100.0
57,2021/06/23-14:09:59,-11926,36.94784649316558,44.10531728665575,105.22283436546802,105.0,99.81289463909948,100.0
57,2021/06/23-14:10:06,-11927,36.941274763897866,44.29146139065381,105.22174805555181,105.0,100.29137230593429,100.0
57,2021/06/23-14:10:13,-11929,36.951788662831305,44.121542660873615,105.22432879736192,105.0,99.83312772099521,100.0
58,2021/06/23-14:11:00,-11929,37.024409498331046,44.28338847976681,104.86906351255331,105.0,99.7310148464788,100.0
58,2021/06/23-14:11:06,-11929,37.00497409038009,44.36403502530362,104.8063552439214,105.0,100.37227631943134,100.0
58,2021/06/23-14:11:13,-11929,37.03647702944424,44.38014236548986,104.78847380906386,105.0,99.9537148493808,100.0
59,2021/06/23-14:12:00,-11928,37.09878763788072,44.444498785999826,104.74282309321559,105.0,99.6817383930239,100.0
59,2021/06/23-14:12:06,-11928,37.08881429933552,44.38819329653529,104.86030854376438,105.0,100.30048247442318,100.0
59,2021/06/23-14:12:13,-11929,37.090076690588866,44.51676078352517,104.94187060643088,105.0,100.00622197922353,100.0
60,2021/06/23-14:13:00,-11930,37.15460348541008,44.43646060435498,104.86092695027558,105.0,99.71355863560125,100.0
60,2021/06/23-14:13:07,-11930,37.18241173053981,44.48466246032683,104.79535957152324,105.0,100.12760494430852,100.0
60,2021/06/23-14:13:13,-11930,37.177073470106095,44.48466246032683,104.81244507187304,105.0,100.257485354505,100.0
61,2021/06/23-14:14:00,-11931,37.23154552365267,44.492689755932645,104.7934435688501,105.0,99.76799840024115,100.0
61,2021/06/23-14:14:07,-11930,37.24171211362106,44.46056969928446,104.80442467617158,105.0,99.89031242345781,100.0
61,2021/06/23-14:14:13,-11931,37.26783908624177,44.41233514648269,104.82083421984001,105.0,100.36863820943707,100.0
62,2021/06/23-14:15:00,-11931,37.306914946034574,44.556843029547565,104.83229438626557,105.0,99.81646628039252,100.0
62,2021/06/23-14:15:07,-11931,37.306956642035615,44.476633353065324,104.84306123312179,105.0,99.82542659203705,100.0
62,2021/06/23-14:15:14,-11932,37.3004665753181,44.57286330617683,104.84435745184965,105.0,100.39281676708472,100.0
63,2021/06/23-14:16:00,-11932,37.383100514090216,44.58087074407854,104.74937772109597,105.0,99.79466291345135,100.0
63,2021/06/23-14:16:07,-11932,37.38110443554459,44.58087074407854,104.70580719881924,105.0,99.81147711686455,100.0
63,2021/06/23-14:16:14,-11932,37.38172595282438,44.636872500616676,104.67616430533978,105.0,100.34657925188698,100.0
64,2021/06/23-14:17:01,-11933,37.41124553596196,44.64486557727304,104.72794452329425,105.0,100.00564163654983,100.0
64,2021/06/23-14:17:07,-11933,37.41717919255101,44.812308218580824,104.74413525374943,105.0,99.70279458895304,100.0
64,2021/06/23-14:17:14,-11932,37.42313646418112,44.72469804505465,104.79033776472757,105.0,100.26331138888229,100.0
65,2021/06/23-14:18:01,-11932,37.46720870954762,44.875890224507884,105.00054613772517,105.0,100.18635091291011,100.0
65,2021/06/23-14:18:07,-11931,37.46675533496258,44.828214310314195,105.09640761463457,105.0,99.71204622844151,100.0
65,2021/06/23-14:18:14,-11931,37.48059112078078,44.780474805025904,105.25234634473499,105.0,100.12500932601554,100.0
66,2021/06/23-14:19:01,-11934,37.50324402607315,44.85206020236723,104.81879687008643,105.0,100.30160408971686,100.0
66,2021/06/23-14:19:08,-11933,37.52991904139809,44.788435814764284,104.78402883149472,105.0,99.69281854572328,100.0
66,2021/06/23-14:19:14,-11932,37.5465045958809,44.91557173699937,104.83946528133144,105.0,99.91702660683848,100.0
67,2021/06/23-14:20:01,-11932,37.576557213705115,44.97897094415583,105.70061225258834,105.0,100.3425222465101,100.0
67,2021/06/23-14:20:08,-11933,37.56637156640223,44.939359574949606,105.7844835763456,105.0,99.80919956925194,100.0
67,2021/06/23-14:20:14,-11933,37.57496515804071,44.828214310314195,105.7862075250685,105.0,99.79182847306404,100.0
68,2021/06/23-14:21:01,-11935,37.60981374238556,45.03435351714677,105.11953129123944,105.0,100.33034888059179,100.0
68,2021/06/23-14:21:08,-11935,37.625004405722144,44.97897094415583,104.92614672176154,105.0,99.93062805304963,100.0
68,2021/06/23-14:21:15,-11935,37.63392333200111,44.95520937164224,104.84428471903178,105.0,99.76321633712521,100.0
69,2021/06/23-14:22:01,-11935,37.64947888788632,45.13698094544577,104.5919907362891,105.0,100.2986081463675,100.0
69,2021/06/23-14:22:08,-11935,37.66783887320754,45.01853863937538,104.65257549940485,105.0,99.97440109625357,100.0
69,2021/06/23-14:22:15,-11934,37.658910811785745,45.03435351714677,104.71401988744564,105.0,99.71110464267763,100.0
70,2021/06/23-14:23:02,-11933,37.65670987242278,45.19212085091806,104.70070156917559,105.0,100.18046412577637,100.0
70,2021/06/23-14:23:08,-11934,37.652189546932036,45.24717648378714,104.80801968786292,105.0,100.11005863489834,100.0
70,2021/06/23-14:23:15,-11934,37.658031698245196,45.10543446002089,104.83378602675461,105.0,99.65628783692733,100.0
71,2021/06/23-14:24:02,-11933,37.678596886728776,45.14486324726664,104.89973010672765,105.0,100.03058231707674,100.0
71,2021/06/23-14:24:08,-11933,37.68456178207935,45.2314548823814,105.0041064978639,105.0,100.28706152110142,100.0
71,2021/06/23-14:24:15,-11933,37.68651721798208,45.176375206352475,105.07411915983597,105.0,99.73063351452524,100.0
72,2021/06/23-14:25:02,-11933,37.70352925471277,45.14486324726664,105.05174591240329,105.0,99.8960450460847,100.0
72,2021/06/23-14:25:09,-11932,37.70421777115059,45.05016143544384,105.13955020063987,105.0,100.33188638135805,100.0
72,2021/06/23-14:25:15,-11933,37.69289307950255,45.12121116036093,105.21808969682097,105.0,99.81349369297274,100.0
73,2021/06/23-14:26:02,-11932,37.708631129720416,45.25503471461934,105.69773631710332,105.0,99.69956044456751,100.0
73,2021/06/23-14:26:09,-11933,37.719168679272755,45.20785961610005,105.6687474440037,105.0,100.16978496008039,100.0
73,2021/06/23-14:26:16,-11933,37.7246550423467,45.19999109293576,105.62011764460921,105.0,100.13352692473286,100.0
74,2021/06/23-14:27:02,-11933,37.7350966884326,45.35703628752469,105.19260589165835,105.0,99.71305341270886,100.0
