### METADATA ###
## USER ##
# id=nefarious1985#2344
# printer=voron_v2_350
# measure_type=nozzle_pin
# measure_gcode="G28 Z"
# notes=
# timestamp=2021-06-18_21-04-59
## SCRIPT ##
# data_structure=3
# hot_duration=3
# cool_duration=0
## Z_AXIS ##
# step_dist=0.0025
# max_z=330.0
# homing_speed=3.0
## FRAME_EXPANSION_COMPENSATION ##
# pullup_resistor=4700.0
# sensor_pin=P0.23
# z_stepper=stepper_z
# coeff=23.4
# gantry_factor=1.0
# frame_z_length=530.0
# max_z_offset=99999999.0
# sensor_type=100k3950
# inline_resistor=0.0
# smooth_time=2.0
# min_temp=0.0
# gcode_id=frame
# max_comp_z=0.0
# max_temp=100.0
### METADATA END ###
sample,time,mcu_pos_z,frame_t,chamber_t,bed_t,bed_target,he_t,he_target
30,2021/06/18-21:35:27,-2902,32.94414958740252,39.231633445870045,104.46793650677505,105.0,99.7829959023505,100.0
30,2021/06/18-21:35:34,-2902,32.97317629437424,39.3998233862024,104.52938824971584,105.0,100.28054391527627,100.0
31,2021/06/18-21:36:21,-2902,33.164666196259056,39.64124916180424,104.70000610651722,105.0,100.06251509686008,100.0
31,2021/06/18-21:36:28,-2903,33.1807498415237,39.622740894621245,104.80365644582614,105.0,99.71908895090549,100.0
31,2021/06/18-21:36:34,-2904,33.217453553582,39.61348284823197,104.8341327172968,105.0,100.2629041333083,100.0
32,2021/06/18-21:37:21,-2908,33.40329486737025,39.87172789110025,104.75601434785364,105.0,100.15575843115093,100.0
32,2021/06/18-21:37:28,-2908,33.439270418412995,40.03668019328495,104.58676946279432,105.0,99.65767055066243,100.0
32,2021/06/18-21:37:35,-2907,33.460666573410215,39.94514180841753,104.48469454258962,105.0,100.16892155396125,100.0
33,2021/06/18-21:38:21,-2908,33.685277868164206,40.146192703961106,104.69837844689377,105.0,100.22372976908814,100.0
33,2021/06/18-21:38:28,-2909,33.70363431146529,40.20990808798746,104.76358857616587,105.0,99.70093826729075,100.0
33,2021/06/18-21:38:35,-2910,33.74094424681476,40.29164831335481,104.79854415957732,105.0,100.11721839635716,100.0
34,2021/06/18-21:39:21,-2911,33.93984486078837,40.4184010323965,104.90959159947134,105.0,100.30298393488368,100.0
34,2021/06/18-21:39:28,-2911,33.93814435279038,40.5896535765865,104.95278585720227,105.0,99.74901716500159,100.0
34,2021/06/18-21:39:35,-2912,33.961647772926895,40.49061475510837,104.94022161827793,105.0,99.95789928805073,100.0
35,2021/06/18-21:40:21,-2912,34.155152233533066,40.62559485684187,104.91649849979615,105.0,100.28752623942071,100.0
35,2021/06/18-21:40:28,-2912,34.16806991538529,40.742137436236646,104.96760840261369,105.0,99.83371927609942,100.0
35,2021/06/18-21:40:35,-2912,34.190615475538145,40.79578952066038,105.06431495308657,105.0,99.76252597045102,100.0
36,2021/06/18-21:41:21,-2913,34.34043548951844,40.95623168916114,105.27630494977079,105.0,100.23932552039918,100.0
36,2021/06/18-21:41:28,-2914,34.3680842462053,41.05390304122221,105.38488642293659,105.0,100.172667132083,100.0
36,2021/06/18-21:41:35,-2913,34.41798464348716,41.01841906022855,105.50547509249647,105.0,99.6518064841805,100.0
37,2021/06/18-21:42:22,-2916,34.54695115346998,41.44177731445728,105.71873349797568,105.0,99.92084870555465,100.0
37,2021/06/18-21:42:29,-2916,34.5750750118517,41.266024077773125,105.70415348876507,105.0,100.31516993539756,100.0
37,2021/06/18-21:42:35,-2917,34.59536134831038,41.46806159387279,105.63159636162953,105.0,99.78874710033304,100.0
38,2021/06/18-21:43:22,-2918,34.744937612765,41.45930243768686,105.02930181604803,105.0,99.97842876988747,100.0
38,2021/06/18-21:43:29,-2919,34.77873387966238,41.49432545868086,105.04391631281413,105.0,100.25493305139479,100.0
38,2021/06/18-21:43:36,-2922,34.785550893915186,41.58172475311642,105.0456691452723,105.0,99.71339870810544,100.0
39,2021/06/18-21:44:22,-2921,34.948906730169746,41.703706268954534,104.64607587731909,105.0,99.99794514822878,100.0
39,2021/06/18-21:44:29,-2920,34.963910182073484,41.85989841638565,104.66785250201333,105.0,100.27454721109682,100.0
39,2021/06/18-21:44:36,-2922,34.97493561412711,41.69500783571175,104.73407828841138,105.0,99.7649063480039,100.0
40,2021/06/18-21:45:22,-2925,35.110728014541415,41.90315812768074,104.37918475329964,105.0,99.81851081447871,100.0
40,2021/06/18-21:45:29,-2925,35.12922844680766,41.99813656057421,104.27162446856312,105.0,100.29238931083803,100.0
40,2021/06/18-21:45:36,-2925,35.14091818163328,41.85989841638565,104.20487469428943,105.0,99.9163142393274,100.0
41,2021/06/18-21:46:22,-2924,35.269529692542605,42.20444932543626,104.50380637316592,105.0,99.74171530611682,100.0
41,2021/06/18-21:46:29,-2923,35.275257443014816,42.24727491614789,104.6169412767189,105.0,100.31041486059655,100.0
41,2021/06/18-21:46:36,-2924,35.264223717570005,41.98088742661406,104.7220533555539,105.0,99.88629746220808,100.0
42,2021/06/18-21:47:22,-2925,35.39306062204046,42.366902586891456,105.10813797755013,105.0,99.6739300545214,100.0
42,2021/06/18-21:47:29,-2925,35.44495631995717,42.2900470240063,105.19466148093129,105.0,100.1419871893624,100.0
42,2021/06/18-21:47:36,-2926,35.449704772839524,42.264390167635554,105.25816418481922,105.0,100.15595840142198,100.0
43,2021/06/18-21:48:23,-2926,35.53911257812774,42.46910969028232,105.23894028225932,105.0,99.69688687021676,100.0
43,2021/06/18-21:48:30,-2926,35.56909219529646,42.47761324037674,105.27803296994975,105.0,99.92601027415053,100.0
43,2021/06/18-21:48:36,-2926,35.60063833946836,42.44358641014935,105.35415783461356,105.0,100.30527860081646,100.0
44,2021/06/18-21:49:23,-2929,35.67537246848859,42.858116737306375,105.25206177512209,105.0,99.95917316780603,100.0
44,2021/06/18-21:49:30,-2928,35.712515537214394,42.84129422822963,105.10831971886847,105.0,99.74350425914862,100.0
44,2021/06/18-21:49:37,-2928,35.707005612107096,42.494614033668654,105.01233521400272,105.0,100.26949909753097,100.0
45,2021/06/18-21:50:23,-2930,35.82491076516887,42.65570410730908,105.02938372946389,105.0,100.22238205494875,100.0
45,2021/06/18-21:50:30,-2929,35.83969144737548,42.61338497442449,104.99030569717502,105.0,99.65324773644896,100.0
45,2021/06/18-21:50:37,-2930,35.84417736865859,42.748623834625675,104.95085364990561,105.0,100.0856732487191,100.0
46,2021/06/18-21:51:23,-2930,35.931460770901445,42.900137265324986,104.87369102284731,105.0,100.3163914880899,100.0
46,2021/06/18-21:51:30,-2930,35.97515266649779,42.84970650532557,104.92471239854044,105.0,99.67594986519262,100.0
46,2021/06/18-21:51:37,-2930,35.949222869700534,42.83287990473508,104.96037555924171,105.0,100.01768973622465,100.0
47,2021/06/18-21:52:23,-2931,36.06941795258898,42.858116737306375,105.53175005280816,105.0,100.34927077247336,100.0
47,2021/06/18-21:52:30,-2932,36.05919135342965,43.076069110098786,105.44104477432285,105.0,99.77488609251243,100.0
47,2021/06/18-21:52:37,-2932,36.071594923965954,42.95049467740154,105.29804696727892,105.0,99.88059486079852,100.0
48,2021/06/18-21:53:23,-2931,36.16994947133963,43.458360654230944,104.88504426193118,105.0,100.29785250850412,100.0
48,2021/06/18-21:53:30,-2932,36.18920412892674,43.20951656455338,104.9621935222545,105.0,99.96295159273988,100.0
48,2021/06/18-21:53:37,-2932,36.18986181758987,43.34245430809028,105.0060980964927,105.0,99.7188057912575,100.0
49,2021/06/18-21:54:24,-2932,36.29448995276244,43.284356440658996,105.07253473799841,105.0,100.2084214739661,100.0
49,2021/06/18-21:54:31,-2932,36.316461453210344,43.29266206619184,105.1436203119013,105.0,100.1326972725234,100.0
49,2021/06/18-21:54:37,-2933,36.319850605782044,43.25942767926239,105.20296189993375,105.0,99.6643591978952,100.0
50,2021/06/18-21:55:24,-2934,36.41331157065333,43.516169961081516,105.11371835036462,105.0,99.87230129679502,100.0
50,2021/06/18-21:55:31,-2933,36.41380504707259,43.38389361685904,105.07381670023378,105.0,100.25724767858485,100.0
50,2021/06/18-21:55:38,-2934,36.44303909237129,43.40045557414993,105.03964930461736,105.0,99.80881628496776,100.0
51,2021/06/18-21:56:24,-2935,36.49593565981347,43.392175577595765,104.9798265225056,105.0,99.8102183072701,100.0
51,2021/06/18-21:56:31,-2935,36.50054533465804,43.36732379800179,104.96839932680308,105.0,100.31317104346537,100.0
51,2021/06/18-21:56:38,-2934,36.51449143626968,43.46662498071146,104.9440353590022,105.0,99.85100816985273,100.0
52,2021/06/18-21:57:24,-2935,36.56962350794632,43.582120992985665,104.90906253387907,105.0,99.70716152660188,100.0
52,2021/06/18-21:57:31,-2935,36.593525438138435,43.59858936044208,104.90387600993422,105.0,100.27947582761716,100.0
52,2021/06/18-21:57:38,-2936,36.598270888745304,43.672601401463226,104.87704890030221,105.0,99.96674750712326,100.0
53,2021/06/18-21:58:24,-2938,36.67491532041786,43.738259041785625,104.65209355326876,105.0,99.73460955718154,100.0
53,2021/06/18-21:58:31,-2937,36.69432260600668,43.54091616169433,104.47750284470985,105.0,100.31847501747116,100.0
53,2021/06/18-21:58:38,-2937,36.7115319995985,43.705445574047644,104.40673876439044,105.0,99.93079220698534,100.0
